URL,Name,Address,Capital,Sales,Market,President
https://baseconnect.in/companies/6c769991-ab51-47ea-a02f-88ba19f4db3b,株式会社スカイテック,〒101-0021東京都千代田区外神田５丁目１番２号末広ビル５階,6000万円,,未上場,情報あり
https://baseconnect.in/companies/05057b60-28f4-434f-88f3-d9e56f5866fd,株式会社カナミックネットワーク,〒150-0013東京都渋谷区恵比寿４丁目２０番３号,3億2412万円,10億〜50億円,東証プライム,情報あり
https://baseconnect.in/companies/a90f033c-61a0-4dfd-934f-ffc52c54958e,岡三ビジネス＆テクノロジー株式会社,〒103-0022東京都中央区日本橋室町２丁目２番１号,4億7000万円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/f4c0db96-cfeb-4d54-a9dd-5c0d25d42733,ＲＥＡＤＹＦＯＲ株式会社,〒102-0082東京都千代田区一番町８住友不動産一番町ビル７階,1億円,,未上場,情報あり
https://baseconnect.in/companies/c759a714-45d1-4f77-9c83-2aed9e04a057,ＡＺＡＰＡエンジニアリング株式会社,〒460-0002愛知県名古屋市中区丸の内１丁目９番１６号,3000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/fae8dc71-0837-49a3-b9d3-e43d490094fd,株式会社教映社,〒535-0002大阪府大阪市旭区大宮４丁目１５番６号,5970万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/e7cc2362-cc9c-4b10-839b-1be610eeaa90,株式会社ＩＣＳパートナーズ,〒530-0011大阪府大阪市北区大深町３番１号,9550万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/21b5f521-d11e-4a81-b9d5-1b16e90b62fa,株式会社グッド・フィール,〒141-0032東京都品川区大崎１丁目６番３号大崎ニュー・シティ３号館,1400万円,,未上場,情報あり
https://baseconnect.in/companies/182fdf2f-1159-4e7e-9722-f5c7bb14c902,クレスコ・イー・ソリューション株式会社,〒100-0005東京都千代田区丸の内１丁目７番１２号サピアタワー１５階,2億円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/e2e82297-3ad6-43d7-8771-1d68cea3cd21,株式会社ＣＲＩ・ミドルウェア,〒150-0031東京都渋谷区桜丘町２０番１号,7億8400万円,10億〜50億円,東証グロース,情報あり
https://baseconnect.in/companies/941e1408-54f8-41a9-b63e-b3f352d6beb1,株式会社アルファポリス,〒150-0013東京都渋谷区恵比寿４丁目２０番３号恵比寿ガーデンプレイスタワー１９Ｆ,8億6382万4400円,50億〜300億円,東証グロース,情報あり
https://baseconnect.in/companies/c01692ef-c232-48ac-b749-7a5b19192067,株式会社ＢｉｔＳｔａｒ,〒150-0002東京都渋谷区渋谷２丁目２２番３号,10億2938万9906円,,未上場,情報あり
https://baseconnect.in/companies/7a073194-5bae-44cb-a258-5524fd426944,東京ソフトウェア株式会社,〒160-0023東京都新宿区西新宿２丁目１番１号新宿三井ビル３７階,4000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/9d39cc90-a8e6-4111-81bd-a9a04e4cb23a,株式会社シエルシステム,〒390-0811長野県松本市中央１丁目１５番７号,2980万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/dd647011-50d7-4f92-af00-3eb0967da844,株式会社コンサルティング・エムアンドエス,〒102-0073東京都千代田区九段北１丁目１５番１４号,1000万円,3億〜10億円,未上場,情報あり
https://baseconnect.in/companies/d91c6b88-4243-47de-abee-0111b9f81a44,株式会社ライフデザイン,〒901-2213沖縄県宜野湾市志真志３丁目９－１０－２Ｆオアシス若葉,,,未上場,情報あり
https://baseconnect.in/companies/411b2148-d808-4e3f-8fe6-652b2ac2c60d,株式会社テクノウェア,〒247-0065神奈川県鎌倉市上町屋３２５番地,3000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/0ab83e57-1929-4683-9873-cf02b83d48b6,ＮＳＳホールディングス株式会社,〒160-0023東京都新宿区西新宿６丁目８番１号住友不動産新宿オークタワー,5000万円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/1d718932-01e2-454e-8567-ef7b7ab6dd92,日本開発株式会社,〒472-0037愛知県知立市栄１丁目１番地,1000万円,,未上場,情報あり
https://baseconnect.in/companies/b1519177-7cbf-4b02-af59-26f076998ea1,株式会社システムニシツウ,〒815-0082福岡県福岡市南区大楠１丁目５番２号ＳＹＳＫＥＮ大楠ビル２Ｆ,4000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/23069d69-d440-4e7f-92a8-3d40e406fec0,Ａｓｔｅｍｏ仙台株式会社,〒980-0811宮城県仙台市青葉区一番町３丁目３番５号仙台青葉通ビル４Ｆ,9000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/9f19dd8b-87fc-45e0-8990-d743628be4d5,ＡＧＣテクノロジーソリューションズ株式会社,〒210-0024神奈川県川崎市川崎区日進町１番地１４,5000万円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/1130f15a-96f2-49b7-98a9-8e92db3489ec,株式会社エルテス,〒028-3318岩手県紫波郡紫波町紫波中央駅前２丁目３番地９４,12億2300万円,10億〜50億円,東証グロース,情報あり
https://baseconnect.in/companies/5a685349-5efd-4b7f-93e3-3cc7ad9f3830,ビジネスシステムサービス株式会社,〒101-0051東京都千代田区神田神保町２丁目２番地,5000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/5e5cc814-e81c-44ef-97ec-855fc33b017f,株式会社ギガ,〒154-0024東京都世田谷区三軒茶屋１丁目２２番３号,9900万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/4b9b4be4-479f-4951-8fb5-892d52ae5da2,株式会社クレヴァシステムズ,〒105-0014東京都港区芝３丁目２４番２１号,2億8407万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/88da0117-b972-443f-8d95-116cfde65286,株式会社オープンロジ,〒170-0013東京都豊島区東池袋１丁目３４番５号,1億円,,未上場,情報あり
https://baseconnect.in/companies/9d3f6f2e-1d4c-4071-bbdf-c24982631493,株式会社日本ビジネスソフト,〒859-3153長崎県佐世保市三川内新町２７番地１,5000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/c3af5132-6cce-4fca-afec-da8658152566,株式会社ＳＦＩＤＡ　Ｘ,〒160-0023東京都新宿区西新宿６丁目１８番１号,2545万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/ad62162b-75cf-4e73-b1b3-9f59b617924c,デジタル総合印刷株式会社,〒546-0002大阪府大阪市東住吉区杭全２丁目１０番１号,5000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/888cea05-e5ce-4bf0-81c5-69b862ee9f16,株式会社ナイス,〒461-0004愛知県名古屋市東区葵１丁目１６番３８号,3000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/04631725-d518-4c7d-b905-1b3b87fcc553,株式会社アローズ・システムズ,〒220-0012神奈川県横浜市西区みなとみらい２丁目３番１号,6132万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/d247e69d-5b72-46c2-8eda-922966fe01db,株式会社ＴＶｅｒ,〒105-0004東京都港区新橋２丁目１９番１０号,1億円,,未上場,
https://baseconnect.in/companies/c4c7d7da-6b2d-4e0b-8072-18af308c6f6f,株式会社ＡｌｂａＬｉｎｋ,〒135-0042東京都江東区木場２丁目１７番１６号,2400万円,,TOKYO PRO Market,情報あり
https://baseconnect.in/companies/f31b6595-f706-43a8-ab46-8df6d847d924,東海メンテナンス株式会社,〒514-1107三重県津市久居中町２５１番地１,2000万円,,未上場,情報あり
https://baseconnect.in/companies/0b79b658-173e-43b4-84ed-303a893c3b7e,ＳＤエンターテイメント株式会社,〒003-0023北海道札幌市白石区南郷通１丁目北８番１号,1億円,10億〜50億円,東証スタンダード,情報あり
https://baseconnect.in/companies/7a00d52d-26ee-4b77-a13b-7246e39b4b6b,株式会社スタメン,〒450-0006愛知県名古屋市中村区下広井町１丁目１４－８,6億800万円,10億〜50億円,東証グロース,情報あり
https://baseconnect.in/companies/c8edb6dd-5537-46eb-9504-a546df4b5765,株式会社ドゥシステム,〒411-0835静岡県三島市玉川４６５番地の１,3000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/10c88d18-ad28-4c59-8c70-a2b25c3889d2,株式会社Ｖｕｅｔｅｃｈ,〒160-0022東京都新宿区新宿１丁目１９番１０号サンモールクレスト５０１,2000万円,,未上場,
https://baseconnect.in/companies/5042f4ff-a578-48e7-b02a-b0c92a254897,株式会社ザイナス,〒870-0839大分県大分市金池南１丁目５番１号,4120万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/6727538b-bcf2-4239-8bf2-f299b1c9b9aa,株式会社ロジエンス,〒448-0802愛知県刈谷市末広町２丁目３番１３号,1000万円,,未上場,情報あり
https://baseconnect.in/companies/e4681241-9f16-4fdb-85ba-764cf714819d,株式会社カンリー,〒140-0002東京都品川区東品川２丁目２番２０号,1億円,,未上場,情報あり
https://baseconnect.in/companies/2c29c49a-87cd-415c-aa57-374f73f046ef,株式会社学研エル・スタッフィング,〒171-0033東京都豊島区高田３丁目１４番２９号,3500万円,,未上場,情報あり
https://baseconnect.in/companies/01fc0f97-9081-4763-8d53-e0f0d246906c,ＴＳＲ株式会社,〒150-0002東京都渋谷区渋谷２丁目２２－３渋谷東口ビル６Ｆ,1500万円,,未上場,情報あり
https://baseconnect.in/companies/0594363c-b015-476d-b6ee-383e708c2b08,沖電グローバルシステムズ株式会社,〒902-0061沖縄県那覇市古島１丁目１５番地の１０,2000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/8d4c3309-9a74-4bf4-909e-9de93c9f181c,デロイトトーマツウェブレッジ株式会社,〒963-0911福島県郡山市西田町大田字込内６６４番地,,,未上場,情報あり
https://baseconnect.in/companies/6a2b3017-dd65-47ed-94de-6a0a4c8bd835,株式会社ＳＪＣ,〒984-0015宮城県仙台市若林区卸町２丁目９番地の５,5000万円,10億〜50億円,未上場,
https://baseconnect.in/companies/6c487300-3e91-489a-adf6-1f7650674311,双葉電機株式会社,〒702-8022岡山県岡山市南区福成２丁目２３番１８号,4950万円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/e9088bf8-74e2-48f9-8971-3256e2fd0f40,株式会社クラフト,〒171-0033東京都豊島区高田３丁目１４番２９号,1185万円,,未上場,情報あり
https://baseconnect.in/companies/239687a9-00f9-474d-b9af-4286ed25e7c0,メディアミックスソリューションズ株式会社,〒105-0001東京都港区虎ノ門５丁目１１番２号,3000万円,,未上場,情報あり
https://baseconnect.in/companies/f2abfcc5-f901-4459-9668-86b43c03b82b,株式会社ｆｏｒｅｄｇｅ,〒105-0012東京都港区芝大門２丁目４－８ＪＤＢビル７階,,,未上場,情報あり
https://baseconnect.in/companies/5011849c-2922-4a3c-ba14-1d0661932ea7,クイック・ネットワーク株式会社,〒650-0037兵庫県神戸市中央区明石町４４番地,1億円,,未上場,情報あり
https://baseconnect.in/companies/51295006-7a47-4db7-9bdc-352db084478f,日産ビジネスサービス株式会社,〒220-0011神奈川県横浜市西区高島２丁目６番３２号,9000万円,,未上場,情報あり
https://baseconnect.in/companies/1b61e6a3-3a8c-4ede-b912-3382fe7e9c90,株式会社イルグルム,〒530-0001大阪府大阪市北区梅田２丁目２番２２号,3億1806万5000円,10億〜50億円,東証グロース,情報あり
https://baseconnect.in/companies/2b87a224-a1ce-4af8-a628-6123a72c4484,ネイバーズ株式会社,〒541-0042大阪府大阪市中央区今橋２丁目３－１６ＪＭＦビル今橋０１－３階,,,未上場,情報あり
https://baseconnect.in/companies/641a9f31-7524-4c5f-a91f-4aa2689e85d7,エヌデック株式会社,〒113-0021東京都文京区本駒込２丁目２８番８号,9000万円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/0fd2b64d-edcd-4553-85c2-ec47ae7321cc,株式会社ＰＤＣ,〒105-0001東京都港区虎ノ門３丁目７番１４号,3000万円,,未上場,
https://baseconnect.in/companies/dde3d442-752a-4b8f-afc8-447e685709ee,Ｇｒｏｗ　Ｃｏｍｍｕｎｉｔｙ株式会社,〒460-0002愛知県名古屋市中区丸の内１丁目１０番１９号サンエイビル６Ｆ,2000万円,,未上場,情報あり
https://baseconnect.in/companies/18b24a3e-9d01-4a3e-9f3f-7e1f41b704a8,株式会社マイクロ・テクニカ,〒170-0013東京都豊島区東池袋３丁目１２番２号,1億5000万円,,未上場,情報あり
https://baseconnect.in/companies/555365c5-7d84-460d-af2d-d4a5f38d7cac,株式会社日経統合システム,〒100-0004東京都千代田区大手町１丁目３番７号,8億7000万円,,未上場,情報あり
https://baseconnect.in/companies/64073c18-e166-44ef-b45d-9ab68b7ad446,ＴＣＳ株式会社,〒150-0013東京都渋谷区恵比寿１丁目１９番１９号,8億6774万円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/0cbb9df9-a4b9-4f07-a166-312f92f148ea,株式会社ヘッドウォータース,〒160-0023東京都新宿区西新宿６丁目５番１号,3億7833万8000円,10億〜50億円,東証グロース,情報あり
https://baseconnect.in/companies/1f162e04-649a-4bcd-912d-af9c1470b163,ベクター・ジャパン株式会社,〒108-0075東京都港区港南１丁目２番７０号,5000万円,,未上場,情報あり
https://baseconnect.in/companies/caa009eb-d62f-4eb6-9474-9172ff165168,コスモ・バイオ株式会社,〒135-0016東京都江東区東陽２丁目２番２０号,9億1800万円,50億〜300億円,東証スタンダード,情報あり
https://baseconnect.in/companies/41679fa6-ba8c-41b9-ba96-07dcc6b4d9bc,株式会社ヒューマンシステム,〒108-0073東京都港区三田３丁目１３番１６号三田４３ＭＴビル２階,4000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/378f6685-82d7-4e26-bb90-3496db668458,岩谷情報システム株式会社,〒541-0053大阪府大阪市中央区本町３丁目６番４号,3000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/dbb0d0fc-9e31-4e94-a0ab-d781d716a59c,株式会社ソルコム,〒105-0023東京都港区芝浦１丁目３番３号,4000万円,,未上場,情報あり
https://baseconnect.in/companies/ff25a748-3cfc-4260-a899-6a19f4ab7579,株式会社ＲＤサポート,〒104-0061東京都中央区銀座６丁目２番１号,2510万円,,未上場,情報あり
https://baseconnect.in/companies/c51f2447-f0e9-4fd4-a347-b8124aec6c27,吉川工業株式会社,〒805-0059福岡県北九州市八幡東区尾倉２丁目１番２号,1億円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/7dc51ec6-25b1-4eb3-8e0d-49e29b531f14,株式会社インプル,〒060-0063北海道札幌市中央区南三条西１０丁目１００１番地５,2480万円,,未上場,情報あり
https://baseconnect.in/companies/16987be0-6699-40b7-9a37-76460e9a16cb,株式会社ブロードエンタープライズ,〒530-0051大阪府大阪市北区太融寺町５番１５号,7000万円,10億〜50億円,東証グロース,情報あり
https://baseconnect.in/companies/4fba38e6-f973-4b79-a871-c4296418c1aa,クリプトン・フューチャー・メディア株式会社,〒060-0003北海道札幌市中央区北三条西４丁目１番地１,,,未上場,情報あり
https://baseconnect.in/companies/732d60d8-b2d9-41f8-83cf-2de560998d51,六甲山観光株式会社,〒657-0101兵庫県神戸市灘区六甲山町一ケ谷１番３２号,,,未上場,情報あり
https://baseconnect.in/companies/9af5af22-9e7c-4840-9f6f-dda28ff5b690,株式会社エデックリンセイシステム,〒441-8113愛知県豊橋市西幸町字浜池３３１番地９,4000万円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/3d9799c5-068b-4f4d-88a9-5bec15b7f1f2,東洋システム株式会社,〒190-0023東京都立川市柴崎町２丁目３番１７号,5000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/8789f997-4584-4bcf-a66b-1e6a1f8ecb36,ＨＲソリューションズ株式会社,〒103-0027東京都中央区日本橋３丁目１０番５号オンワードパークビルディング１０階,3億9039万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/85fb3dd6-56d7-47df-9b3b-7ed0639f153c,イタンジ株式会社,〒106-0032東京都港区六本木３丁目２番１号,3600万円,1億〜3億円,未上場,情報あり
https://baseconnect.in/companies/ac19451a-6e85-44ce-87d3-cd0e9d06b3c6,クーパービジョン・ジャパン株式会社,〒106-0032東京都港区六本木１丁目４番５号,4億9900万円,,未上場,情報あり
https://baseconnect.in/companies/f382ab8f-9c87-4ceb-b285-6fec9e237048,株式会社オムニ,〒461-0005愛知県名古屋市東区東桜１丁目１３番３号ＮＨＫ名古屋放送センタービル,5000万円,,未上場,情報あり
https://baseconnect.in/companies/2a7bde32-02f6-4265-b17b-04906690864a,株式会社栄電舎,〒830-0047福岡県久留米市津福本町字南津留２３４８番地の８,4050万円,,未上場,情報あり
https://baseconnect.in/companies/035a1139-0573-4a72-b338-f51efdfb18f4,株式会社小田原機器,〒250-0005神奈川県小田原市中町１丁目１１番３号,3億3659万円,10億〜50億円,東証スタンダード,情報あり
https://baseconnect.in/companies/1ec6e8e3-6e96-4550-8c04-61f0345cb031,日本ソフトウエアマネジメント株式会社,〒221-0056神奈川県横浜市神奈川区金港町５番地３２ベイフロント横浜,5000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/1ed0d2b0-5c5c-4ce8-8820-aab8423d2215,Ｓｎプロパティーマネジメント株式会社,〒104-0032東京都中央区八丁堀３丁目２５番９号３階,,,未上場,情報あり
https://baseconnect.in/companies/02208be0-4b4b-489b-b82d-c674674db782,株式会社インターコム,〒101-0022東京都千代田区神田練塀町３番地,8400万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/05438b14-67bd-4124-b7b0-253dbf5a2252,株式会社Ｂｅパートナーズ,〒700-0975岡山県岡山市北区今３丁目１０番１０号備前ビル１階,2000万円,,未上場,情報あり
https://baseconnect.in/companies/53885faa-7177-4651-8fbd-7328833b0f30,星光社印刷株式会社,〒422-8027静岡県静岡市駿河区豊田３丁目６番１２号,1億円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/4b87b8bb-02f8-4430-a723-d04b9eff15fd,株式会社インターファクトリー,〒102-0071東京都千代田区富士見２丁目１０番２号,4億3560万円,10億〜50億円,東証グロース,情報あり
https://baseconnect.in/companies/ea82f6c2-2821-49df-a4ab-048cea8fbb71,株式会社アイ・ピー・エス,〒530-0011大阪府大阪市北区大深町３番１号グランフロント大阪タワーＢ１６階,2億5525万円,10億〜50億円,東証スタンダード,情報あり
https://baseconnect.in/companies/2b8f8e3c-50b7-4da8-a14b-3a8ef91584c5,株式会社でんそく,〒939-8221富山県富山市八日町１００番地,2000万円,,未上場,情報あり
https://baseconnect.in/companies/0785db5c-f2ee-43c2-aeb5-9dedfbbc7dbf,株式会社トレードワークス,〒107-0052東京都港区赤坂５丁目２番２０号,3億1231万8400円,10億〜50億円,東証スタンダード,情報あり
https://baseconnect.in/companies/3a4c262a-c8c6-4ba7-8e1e-9e3223ffefa6,株式会社ＤＮＰフォトイメージングジャパン,〒162-0062東京都新宿区市谷加賀町１丁目１番１号,1億円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/24bf324d-1e98-4fac-b2ec-06aaf5f89052,株式会社オートメイション・テクノロジー,〒812-0007福岡県福岡市博多区東比恵２丁目８番１６号,5000万円,,未上場,情報あり
https://baseconnect.in/companies/ccd582f0-73d5-414c-afdf-88aa23c5c59e,埼玉陸送有限会社,〒336-0024埼玉県さいたま市南区根岸５丁目２３番１５号,,,未上場,情報あり
https://baseconnect.in/companies/b8673891-880d-4de6-ab17-50ad60985ff5,株式会社アド・ソアー,〒213-0012神奈川県川崎市高津区坂戸３丁目２番１号かながわサイエンスパーク,2040万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/3ff4f4a2-6a1a-4b52-b4b1-1e7a37675d5c,株式会社ＲＪＣ,〒102-0072東京都千代田区飯田橋１丁目３番７号ＪＣ九段下ビル４Ｆ,6000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/2c572962-1a8f-4519-8355-0f871a816e0f,ＴＯＴＯインフォム株式会社,〒802-0076福岡県北九州市小倉北区中島２丁目１番１号,1000万円,,未上場,情報あり
https://baseconnect.in/companies/843639ac-f9a3-4a7b-8255-1ffe4ad8c2b2,株式会社ＣＣＮグループ,〒101-0045東京都千代田区神田鍛冶町３丁目７番４号,4500万円,,TOKYO PRO Market,情報あり
https://baseconnect.in/companies/f5e18091-8fe0-4434-8b14-36b8efa33e05,ウェルネット株式会社,〒060-0041北海道札幌市中央区大通東１０丁目１１番地４,6億6778万円,50億〜300億円,東証スタンダード,情報あり
https://baseconnect.in/companies/2ff2d677-ac4b-4306-825b-f214982a4cc7,株式会社ジー・サーチ,〒212-0014神奈川県川崎市幸区大宮町１番地５,4億8000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/10db872c-30df-431f-849b-2f2ebc0df8ca,株式会社Ｔ２,〒100-0011東京都千代田区内幸町２丁目２番３号日比谷国際ビル,,,未上場,
https://baseconnect.in/companies/ae0f0a94-54d6-4b27-9e13-f92021c8d6d6,株式会社日立データーセンター,〒316-0025茨城県日立市森山町５丁目８番１６号,,,未上場,情報あり
https://baseconnect.in/companies/d3905c2e-683a-4f46-b30f-02667e4318b9,株式会社ガラパゴス,〒101-0051東京都千代田区神田神保町２丁目１４番地ＳＰ神保町ビル８階,5000万円,,未上場,
https://baseconnect.in/companies/9b227f69-51ab-46da-a498-a089a2f636e0,株式会社アイテック,〒105-0003東京都港区西新橋１丁目１８番６号,8000万円,,未上場,情報あり
https://baseconnect.in/companies/aa8a3bbf-0bc9-4f49-bd90-0da78ad3e3f7,トライズ株式会社,〒105-0012東京都港区芝大門２丁目１２番９号ＨＦ浜松町ビルディング６階,,,未上場,
https://baseconnect.in/companies/c0b503d9-10e3-4cb9-b6b0-a5b314bd2750,株式会社総合システムリサーチ,〒450-0003愛知県名古屋市中村区名駅南１丁目３番１８号,2000万円,3億〜10億円,未上場,情報あり
https://baseconnect.in/companies/b826c29a-a327-4789-be87-3b47261fece9,株式会社アムタス,〒107-0052東京都港区赤坂９丁目７番２号,1億5000万円,,未上場,情報あり
https://baseconnect.in/companies/08dedca7-e45a-4686-b5fa-7e88d24beec4,株式会社ＦＵＳＩＯＮＩＡ,〒160-0023東京都新宿区西新宿７丁目４番７号,1300万円,,未上場,情報あり
https://baseconnect.in/companies/35787401-67db-446d-9e43-8a0047106c1c,キーエンスソフトウェア株式会社,〒532-0011大阪府大阪市淀川区西中島６丁目１番１号,3億円,,未上場,情報あり
https://baseconnect.in/companies/0e30eaec-ae89-482d-8f78-a675740a192a,株式会社サンテク,〒812-0011福岡県福岡市博多区博多駅前４丁目３番２２号,,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/4b8773f2-7d6c-4b05-8cee-1f7dff07b77b,ベレックス株式会社,〒150-0045東京都渋谷区神泉町２１番３号,5000万円,,未上場,情報あり
https://baseconnect.in/companies/f647dbbb-f85f-43f4-bd2f-cb85354686e3,マイクロテクノロジー株式会社,〒110-0015東京都台東区東上野４丁目８番１号,1億3180万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/8ba1f6d9-3989-4d60-82e6-d718cf657430,株式会社Ｃｒａｎｅ＆Ｉ,〒162-0825東京都新宿区神楽坂１丁目２番地研究社英語センタービル３階,4000万円,,未上場,情報あり
https://baseconnect.in/companies/04083bb4-230f-4d8a-b9b4-c10b8f0ff5bc,富士通Ｊａｐａｎソリューションズ九州株式会社,〒812-0007福岡県福岡市博多区東比恵１丁目５番１３号,1億円,,未上場,情報あり
https://baseconnect.in/companies/ddde3082-33cc-4a5c-ad1b-ae67b19434e8,株式会社ＰＰＦパートナーズ,〒540-0026大阪府大阪市中央区内本町２丁目４－１６,2500万円,,未上場,情報あり
https://baseconnect.in/companies/9133cfc8-b89f-41fd-8f43-0ce9eab422bb,株式会社トマト,〒150-0002東京都渋谷区渋谷２丁目１１番６号ラウンドクロス渋谷４Ｆ,5000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/7634cb57-3d45-40dd-a5dc-265ddbebcdf5,キーウェア西日本株式会社,〒541-0047大阪府大阪市中央区淡路町４丁目２番１３号アーバンネット御堂筋ビル４階,8000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/54c1dc42-042b-4c62-baa8-ea6af2f6df8a,株式会社メクゼス,〒541-0053大阪府大阪市中央区本町４丁目２番１２号,1億円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/5c02d657-75e1-46c6-a818-64924730cdd9,テックウインド株式会社,〒113-0034東京都文京区湯島３丁目１９番１１号,4億9980万円,300億〜1000億円,未上場,情報あり
https://baseconnect.in/companies/b361a065-ee94-4809-b223-14d2b454954c,株式会社国際データプロダクションセンター,〒183-0057東京都府中市晴見町２丁目２４番１,5000万円,,未上場,情報あり
https://baseconnect.in/companies/b1e303fc-f8ba-4041-bbe3-e2f8b044b986,新エフエイコム株式会社,〒329-0216栃木県小山市大字楢木２９３番地２１,3000万円,,未上場,情報あり
https://baseconnect.in/companies/55da2196-0487-4fa2-9814-b8a9c72512bc,株式会社ビープラスト,〒840-0041佐賀県佐賀市城内１丁目６番１０号,1700万円,,未上場,情報あり
https://baseconnect.in/companies/4e296b17-bc71-45fe-b234-1fb9f5f65463,日伸ソフトウエア株式会社,〒150-0002東京都渋谷区渋谷２丁目２番１０号,2400万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/c5070d27-4583-4c6d-8cc3-bc4da8a8eb41,株式会社エルテックス,〒240-0005神奈川県横浜市保土ケ谷区神戸町１３４番地,1億円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/52c2c6fc-8c4a-4efc-b17f-de45f22642be,株式会社つくば電気通信,〒300-0064茨城県土浦市東若松町３９８８番地３,3000万円,,未上場,情報あり
https://baseconnect.in/companies/57fa7392-3c6e-473a-89ba-7c5ffbdd1a6e,株式会社ゲームエイト,〒150-0011東京都渋谷区東１丁目３２－１２,,,未上場,
https://baseconnect.in/companies/89d6aba5-4b38-455e-bb06-9beb3baee157,株式会社ＳＯＬＵＭＩＮＡ,〒220-0012神奈川県横浜市西区みなとみらい４丁目４番２号横浜ブルーアベニュー１３階,4200万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/a55b3b04-4ab2-48d0-a4fb-9d67717161f1,株式会社システムズナカシマ,〒700-0982岡山県岡山市北区中島田町２丁目３番１９号ＮＸビル,1億円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/673d67ee-f172-4e35-8a00-cf011b8de2ee,株式会社電脳交通,〒770-0831徳島県徳島市寺島本町西１丁目５番１号,1億円,,未上場,情報あり
https://baseconnect.in/companies/f113ab7c-662f-4f57-84ad-2ec03e37efd6,株式会社ＣＨＩＮＴＡＩ,〒107-0051東京都港区元赤坂１丁目２番７号,1億円,,未上場,情報あり
https://baseconnect.in/companies/d4a035f0-5e36-4677-90fb-79b6b95bfcf3,株式会社シーディア,〒144-0041東京都大田区羽田空港１丁目１番４号,5000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/a22d2d44-9963-4f30-97d3-1daae09e61e2,アクシスＩＴパートナーズ株式会社,〒680-0846鳥取県鳥取市扇町７番地鳥取フコク生命駅前ビル７階,7億8118万6000円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/cd3cbe00-3bbf-46d4-8a29-f234532e2562,東京情報システム株式会社,〒113-0033東京都文京区本郷１丁目３３番１３号,4520万円,,未上場,情報あり
https://baseconnect.in/companies/ee5fb46d-8b5a-4265-969b-56c73ea2811c,ＣＴＣファシリティーズ株式会社,〒224-0052神奈川県横浜市都筑区二の丸１番２号,1億円,10億〜50億円,未上場,
https://baseconnect.in/companies/3c1da0ff-ded3-41e9-b7f8-9fd8cb481196,株式会社大谷商会,〒950-0814新潟県新潟市東区逢谷内４６３番地,4500万円,,未上場,情報あり
